39,不干了，我开除了黑心公司,成岛出,多和田久美;成岛出;北川恵海,福士苍汰;工藤阿须加;黑木华;森口瑶子;池田成志;小池荣子;吉田钢太郎,喜剧,日本,日语,2017-05-27(日本)
40,不汗党,卞成贤,卞成贤,薛耿求;任时完;全慧珍,剧情;动作;犯罪,韩国,韩语,2017-05-17(韩国)
41,仓皇一夜,露西亚·安尼洛,露西亚·安尼洛;保罗·当斯,斯嘉丽·约翰逊;吉莉恩·贝尔;佐伊·克罗维兹;伊拉纳·格雷泽;凯特·麦克金农;保罗·当斯;瑞安·库柏;泰·布利尔;黛米·摩尔;恩里克·穆西安诺;迪恩·文特斯;科尔顿·海恩斯;帕特里克·卡莱尔;埃里克·安德烈;博·伯翰,喜剧,美国,英语,2017-06-16(美国)
42,厕所英雄,什里·那拉扬·辛,格丽玛;西达尔特,阿克谢·库玛尔;阿努潘·凯尔;布米·佩德卡尔;拉什·沙玛;萨钦·克德卡;莎娜·可汗;迪韦严杜·沙玛,剧情;喜剧,印度,印地语,2017-08-11(印度)
43,查尔斯三世,鲁伯特·古尔德,迈克·巴特利,蒂姆·皮戈特-史密斯;奥利弗·克里斯;理查德·古尔丁;夏洛特·莱利;玛格特·莱斯特;塔马拉·劳伦斯;亚当·詹姆斯;普莉安卡·伯福德;蒂姆·迈克穆兰;凯蒂·布莱本;尼亚切·海邓迪;约翰·斯拉普内尔;帕斯·列可勒;伊恩·雷德福;马克斯·班内特,剧情;奇幻,英国,英语,2017-05-10(英国)
44,拆弹专家,邱礼涛,邱礼涛;李敏,刘德华;姜武;宋佳;吴卓羲;姜皓文;王紫逸;黄日华;石修;廖启智;张竣杰;蔡瀚亿;张继聪;李国麟;骆应钧;尹扬明;卢惠光;何华超,动作;悬疑;犯罪,中国大陆 / 香港,汉语普通话 / 粤语,2017-04-28(中国大陆)
45,常在你左右,邱礼涛,邱礼涛,古天乐;张智霖;林家栋;蔡卓妍;佘诗曼;林雪;苑琼丹;雨侨,悬疑;犯罪,香港 / 中国大陆,粤语,2017-10-27(中国大陆)
46,超速驾驶,安东尼奥·奈格列,迈克尔·布拉德特;德里克·哈斯,斯科特·伊斯特伍德;弗莱迪·索普;安娜·德·阿玛斯;盖亚·维斯;西蒙·阿布卡瑞安;克雷蒙斯·施伊克;亚伯拉罕·布拉甲;安娜斯·莫诺里;茂萨·马斯克里,动作;惊悚,法国 / 比利时 / 美国,英语 / 法语 / 德语,2017-06-15(斯洛文尼亚);2017-10-06(美国)
47,朝鲜名侦探：吸血怪魔的秘密,金锡允,金卓焕;韩增爱;赵恩怡;李南奎,金智媛;金明民;吴达洙;金汎;李民基,喜剧;冒险;古装,韩国,韩语,2018-02-08(韩国)
48,赤焰战场2,迪恩·帕里索特,乔·霍贝尔;埃里希·霍贝尔;库里·哈米尔;沃伦·埃利斯,布鲁斯·威利斯;玛丽·露易斯·帕克;凯瑟琳·泽塔-琼斯;海伦·米伦;安东尼·霍普金斯;约翰·马尔科维奇;李秉宪;大卫·休里斯;尼尔·麦克唐纳;提图斯·维里沃;加里克·哈根;蒂姆·皮戈特-史密斯;布莱恩·考克斯;菲利普·阿迪提;米切尔·马伦,喜剧;动作;犯罪,美国 / 法国 / 加拿大,英语 / 俄语 / 法语,2013-11-15(中国大陆);2013-07-19(美国)
49,初恋日记,叶曦,叶曦,王敏奕;马志威;符龙飞;林雪;罗家英;苑琼丹;黄一山;麦家琪;利健森;杜小乔;贝依霖;魏文青;莫美妮,爱情,香港,粤语 / 汉语普通话,2017-09-15(中国大陆);2017-03-02(香港)
50,春&夏事件簿,市井昌秀,市井昌秀;山浦雅大;初野晴,佐藤胜利;桥本环奈;恒松祐里;清水寻也;前田航基;平冈拓真;上白石萌歌;二階堂姫瑠;志贺广太郎;小出惠介,剧情;爱情;音乐,日本,日语,2017-03-04(日本)
51,春娇救志明,彭浩翔,彭浩翔;尹志文;陆以心,余文乐;杨千嬅;蒋梦婕;曾国祥;秦沛;邵音音;王晓晨;司徒慧焯;谷德昭;谷祖琳;陈逸宁;阎汶宣;林兆霞;李程彬;欧铠淳;林海峰;森美;吴岱融;陈意岚;邹凯光;周俊伟;陈静;麦芷谊;郭奕芯;李拾壹;关逸基;廖子妤;袁澧林;田启文;连诗雅;黄文慧;彭浩翔,剧情;喜剧;爱情,香港 / 中国大陆,粤语 / 汉语普通话,2017-04-28(中国大陆);2017-04-11(香港电影节);2017-04-27(香港)
52,春宵苦短，少女前进吧！,汤浅政明,上田诚;森见登美彦,星野源;花泽香菜;神谷浩史;秋山竜次;中井和哉;甲斐田裕子;吉野裕行;新妻圣子;诹访部顺一;悠木碧;桧山修之;山路和弘;麦人,喜剧;爱情;动画;奇幻,日本,日语,2017-04-07(日本)
53,刺杀盖世太保,塞德里克·吉门内兹,大卫·法尔;奥黛丽·迪万;塞德里克·吉门内兹;洛朗·比奈,裴淳华;米娅·华希科沃斯卡;杰森·克拉克;杰克·奥康奈尔;杰克·莱诺;斯蒂芬·格拉汉姆;阿比盖尔·劳里;杰夫·贝尔;诺亚·尤佩;托马斯·M·赖特;沃尔克·布鲁赫;恩佐·科伦蒂;席琳·赛莱;奥斯卡·肯尼迪;克里斯蒂娜·勾兹托拉;吉尔·勒卢什;巴里·阿茨玛;亚当·那加提斯;拜尔特·爱德华兹;吉姆·斯图格恩;保罗·布伦南;斯科特·亚历山大·杨;科莎·恩格勒,剧情;历史;战争,法国 / 英国 / 比利时 / 美国,英语,2017-11-24(中国大陆);2017-05-09(巴黎首映);2017-06-07(法国)
54,丛林,克瑞格·麦克林恩,贾斯廷·蒙霍;约西·金斯贝格,丹尼尔·雷德克里夫;亚历克斯·罗素;托马斯·克莱舒曼;莉莉·沙利文;娅丝明·卡西姆;乔尔·杰克逊;约翰·布鲁塞尔;杰克·科曼;帕里斯·莫莱蒂;安琪·米利肯;路易斯·乔斯·洛佩斯;乔伊·维埃拉;卢乔·韦拉斯科;娜塔莎·普鲁克尼维奇,剧情;惊悚;冒险,澳大利亚 / 哥伦比亚,西班牙语 / 英语,2017-08-03(墨尔本电影节);2017-10-20(美国网络)
55,达拉斯买家俱乐部,让-马克·瓦雷,克莱格·鲍登;梅丽莎·沃雷克,马修·麦康纳;詹妮弗·加纳;杰瑞德·莱托;史蒂夫·茨恩;达拉斯·罗伯特斯;凯文·兰金;丹尼斯·欧哈拉;简·麦克尼尔;格里芬·邓恩;詹姆斯·杜蒙特;朱丽叶·里夫斯;斯蒂菲·格罗特;J·D·埃弗摩尔,剧情;同性;传记,美国,英语 / 日语,2013-09-07(多伦多电影节);2013-11-22(美国)
56,打拳架,里奇·基恩,范·罗比查乌克斯;埃文·萨瑟;马克思·格林菲尔德,查理·戴;艾斯·库珀;克里斯蒂娜·亨德里克斯;吉莉恩·贝尔;乔安娜·加西亚;迪恩·诺里斯;丹尼斯·海斯伯特;马克斯·卡维尔;崔西·摩根;查理·卡维尔;因德尔·库马尔;金·惠特利;斯蒂夫妮·韦尔;奥图姆·戴尔,喜剧,美国,英语,2017-02-17(美国)
57,大佛普拉斯,黄信尧,黄信尧,陈竹昇;庄益增;戴立忍;纳豆;张少怀;丁国琳;雷婕熙;林美秀;陈以文;郑宇彤;梁赫群;游安顺;李永丰;朱约信;小亮哥;脱线,剧情;喜剧,台湾,闽南语 / 汉语普通话,2017-06-29(台北电影节);2017-10-13(台湾)
58,大护法,不思凡,不思凡,小连杀;图特哈蒙;金士杰;幽舞越山;李佳怡;李兰陵;郭盛;叶知秋;佟心竹;邢凯新;藤新;郝祥海,喜剧;动画;奇幻;冒险,中国大陆,汉语普通话,2017-07-13(中国大陆)
59,大坏狐狸的故事,本杰明·雷内;帕特里克·英伯特,本杰明·雷内;让·勒尼奥,纪尧姆·达尔诺;席琳·荣特;达米安·维特卡;安托万·苏姆斯基;卡梅尔·阿卜德萨多克;克里斯多夫·勒莫因;纪尧姆·布谢德;鲍里斯·雷林格;玛佳丽·罗森茨威格;让·卢·霍维茨;伊夫·阎,喜剧;动画;冒险,法国 / 比利时,法语,2018-03-16(中国大陆);2017-06-15(安锡动画电影节);2017-06-21(法国)
60,大明劫,王竞,谢晓东;周荣扬,冯远征;戴立忍;冯波;杨旸;钱学格;司源;马精武;胡晓光;余少群,剧情;历史;古装,中国大陆,汉语普通话,2013-10-25(中国大陆);2013-08-31(蒙特利尔电影节)
61,大骚乱,乔·林奇,马蒂亚斯·卡鲁索,史蒂文·元;萨玛拉·维文;史蒂文·布兰德;卡罗琳·奇克泽;凯瑞·福克斯;达拉斯·罗伯特斯;马克·福斯特;克莱尔·德拉马尔;安德烈·埃里克森;尼古拉·肯特;露西·查普尔;沃力佳·鲁斯蒂奇;博扬·佩雷斯;安娜玛丽亚·塞尔达,动作;恐怖,美国,英语,2017-03-13(西南偏南电影节);2017-11-10(美国)
62,大世界,刘健,刘健,朱昌龙;曹寇;杨思明;马晓峰;曹恺;刘健;薛峰;朱虹;王达;施海涛;郑懿,动画,中国大陆,汉语普通话,2018-01-12(中国大陆);2017-02-17(柏林电影节)
63,大雪冬至,邢潇,邢潇;吴辰泰;陈新建,祝希娟;果汁;张桐;李金斗;赵婉瑜,剧情,中国大陆,汉语普通话,2018-01-25(中国大陆);2017-06-19(上海电影节)
64,代立军,郑胤澈,申英度,李政宰;吕珍九;金武烈;裴秀彬;曹东因;李絮;玄奉植;金明坤;南成俊;朴海俊;朴元尚,剧情;历史;战争;古装,韩国,韩语,2017-05-31(韩国)
65,单身骑士,李祖英,李祖英,李秉宪;孔晓振;安昭熙;本尼迪克·哈迪;杰克·坎贝尔;凯茨·托马斯,剧情,韩国 / 澳大利亚,韩语,2017-02-22(韩国)
66,荡寇风云,陈嘉上,陈嘉上,赵文卓;洪金宝;万茜;小出惠介;仓田保昭;唐文龙;刘俊孝;吴樾;木幡龙;王斑;洪天明,动作;传记;历史;战争;古装,中国大陆,汉语普通话 / 日语,2017-05-27(中国大陆)
67,盗潜黄金城,史蒂文·奎里,吕克·贝松;理查德·温克,沙利文·斯特普尔顿;J·K·西蒙斯;查理·比尤利;西尔维娅·侯克斯;约书亚·亨利;迪尔梅德·默塔;迪米特里·列奥尼达斯;克雷蒙斯·施伊克;艾文·布莱纳;彼得·达沃;卡里姆·谢里夫;丹尼斯·布里兹克,喜剧;动作;犯罪,德国 / 法国 / 比利时 / 美国,英语 / 克罗地亚语 / 德语,2017-09-01(德国)
68,敌对区域,阿道弗·马丁内斯·佩雷斯,路易斯·阿兰兹;安德烈斯·M·科佩尔,阿里亚德娜·希尔;劳尔·梅里达;罗伯托·阿拉莫;安东尼奥·加里多;英格丽·加西亚·荣松;贾格布·迪森塔;意斯梅尔·马丁内斯;纳赛尔·萨雷;玛丽亚姆·埃尔南德斯;鲁丝·加布瑞尔;尤尼斯·贝希尔;大卫·德·拉·托雷;哈维尔·博多洛;贝尔塔·埃尔南德斯;塞尔吉奥·莫莫,动作;惊悚;战争,西班牙,西班牙语,2017-03-10(西班牙)
